text,date,label,label_name,id
Christians Are Evacuating JERUSALEM After Something Terrifying Happened! {{URL}} via {{USERNAME}},2024-04-26,5,Jerusalem,1783911192521806042
{{USERNAME}} Fuck them Zion pos,2024-04-26,5,Jerusalem,1783911179888234851
"i got an ultrasound today, i showed zylia the pictures when i got home she said “it looks like zion” 😂😂",2024-04-26,5,Jerusalem,1783911122157854951
{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} Shabbat Shalom and Chag Pesach Sameach,2024-04-26,5,Jerusalem,1783911106395640211
All you dumbass crusaders dick riders talking about needing to reclaim Jerusalem well that's what Israel is doing right now is reclaiming it from Islam. Fuck Islam.,2024-04-26,5,Jerusalem,1783911104806089213
{{USERNAME}} E no go better for Zion,2024-04-26,5,Jerusalem,1783911043258790399
Looks like ol girl that went crazy over Zion {{URL}},2024-04-26,5,Jerusalem,1783911029417586832
"{{USERNAME}} {{USERNAME}} {{USERNAME}} we do know H.  	zion has completely destroyed Gaza.  every school, hospital, university, water etc.  	South Gaza Rafah next	{{URL}}	{{URL}}	always remember, zion worships the Golden Calf of more zion settlements.  	the blood isn't even dry as yet… {{URL}} {{URL}}",2024-04-26,5,Jerusalem,1783911023709208942
"{{USERNAME}} Noone else is going to protect the holy land.    		United States will though    👌   		Thank u Jesus for giving us the assets to protect what is yours and your fathers, in Jesus name I pray. Amen  🙌",2024-04-26,5,Jerusalem,1783910993711509805
{{USERNAME}} {{USERNAME}} Well the rape and the beheaded baby’s part was a lie. What else are they lying about. Unless yo I have direct video proof of rape or beheaded babies? No poopy pants video doesn’t not count :(,2024-04-26,5,Jerusalem,1783910971049672709
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783910961344090371
Zion belong there with her doctor lol {{URL}},2024-04-26,5,Jerusalem,1783910948756955326
"Dissolving Hamas' military, forming sovereign Palestinian state would bring ‘change’ - expert {{URL}} 	via {{USERNAME}}",2024-04-26,5,Jerusalem,1783910925596021126
{{USERNAME}} Zion cool off that,2024-04-26,5,Jerusalem,1783910907313016964
{{USERNAME}} {{USERNAME}} All I’m saying is it will be a lot to give up for someone that doesn’t play in the playoffs. The one game zion played he was amazing. We won’t see him again this year though.,2024-04-26,5,Jerusalem,1783910904255377779
{{USERNAME}} facts!,2024-04-26,5,Jerusalem,1783910864636285137
Jira Workflow Diagram of the Elders of Zion {{URL}},2024-04-26,5,Jerusalem,1783910855056199770
{{USERNAME}} {{USERNAME}} You’re acting like you know what would’ve happend 😂 what if the lakers never got bron and won Zion? Built around him? that along with another free agent signing like kawhi. Then use the ad picks to trade for dame or kd instead… saying what we had would lead nowheres brain dead,2024-04-26,5,Jerusalem,1783910789025505528
"{{USERNAME}} {{USERNAME}} Trump may not be a perfect person,  but he is  one of the greatest president for the state of Israel. He make Golan heights as part of Israel, Jerusalem as the capital and moved the US Embassy here. He supported Israel and hopefully he will be elected as president again.",2024-04-26,5,Jerusalem,1783910788232843333
{{USERNAME}} {{USERNAME}} A Turk speaking up against Imperialism? That's fukin rich.		The Ottomans owned what's now Israel; Jews bought land from rightful owners while under Ottoman rule.		They won wars. The Arabs lost. If they need to give Jerusalem back then you should return Constantinople to Greeks.,2024-04-26,5,Jerusalem,1783910784596164693
{{USERNAME}} Zion all about that lol!,2024-04-26,5,Jerusalem,1783910754627838270
"{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} Shabbat Shalom and Gut Moed. Be safe and well. In every generation we face existential challenges, but with G-d's help we overcome. United we rock and are blessed. Happy and Sweet Pesach. {{URL}} {{URL}}",2024-04-26,5,Jerusalem,1783910748147609616
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783910708939223094
{{USERNAME}} Mine has always been Zion,2024-04-26,5,Jerusalem,1783911902206108121
{{USERNAME}} Yeah they would but Zion is at his best when he got shooters around him not clogging up the paint,2024-04-26,5,Jerusalem,1783911884179280046
{{USERNAME}} So this what Zion was out here messing with??? {{URL}},2024-04-26,5,Jerusalem,1783911883357008361
"{{USERNAME}} No hint? Not even the slightest hint at all?  		Epiphanæus was “loth that an image of a man should be hung up in Christ’s church *contrary to the teaching of the Scriptures*” (Jerome, Letter 51.9, From Epiphanius, Bishop of Salamis to John, Bishop of Jerusalem, 394 A.D.)",2024-04-26,5,Jerusalem,1783911863962460499
How did Zion even find this appealing!?? {{URL}},2024-04-26,5,Jerusalem,1783911796778131917
"{{USERNAME}} {{USERNAME}} Thousands gathered in Jerusalem to call for Netanyahu to step down. There’s international pressure and outrage over the way Israel has pursued a war that has seen upwards of 32,000 dead, more than a million people displaced and a manmade famine looming over Gaza. {{URL}}",2024-04-26,5,Jerusalem,1783911787852681428
The United States is Zion for jews. Y’all know this. You will be safer in the US than you will ever be in Israhell. Give it up. {{URL}},2024-04-26,5,Jerusalem,1783911774292742525
"But when ye see Jerusalem compassed with armies, then know that her desolation is at hand.	==LUKE 21:20	{{URL}} {{URL}}",2024-04-26,5,Jerusalem,1783911618080084075
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783911556574552450
"{{USERNAME}} {{USERNAME}} hello! which packages in particular would you like to support web better? in some cases, it's not possible due to limitations of web, but i'm curious to hear!",2024-04-26,5,Jerusalem,1783911534478913680
"{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} Shabbat Shalom, Gut Moed and Chag Pesach Sameach. All the best.",2024-04-26,5,Jerusalem,1783911502556078357
{{USERNAME}} Do t know why he's using the british indian army as a gotcha because they were also present in Saudi and Jerusalem,2024-04-26,5,Jerusalem,1783911496654688488
{{USERNAME}} Zion motion is crazy,2024-04-26,5,Jerusalem,1783911477445070878
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783911454648717431
"{{USERNAME}} Dennis Ross, when encountering Arafat's insane insistence that the ancient Jewish temple was located in Nablus, told him ""Mr. Chairman, regardless of what you think, the President of the United States knows that the Temple existed in Jerusalem"" [2]",2024-04-26,5,Jerusalem,1783911449061966154
"Then I told them the solution to the Jewish control over money printing/usury, media censorship, their relentless white guilt &amp; anti-white miscegenation propaganda, promotion of open borders was to sit back and wait for a Davidic Jewish King to establish his throne in Jerusalem {{URL}} {{URL}}",2024-04-26,5,Jerusalem,1783911433115189573
{{USERNAME}} {{USERNAME}} And actually no even in Biblical Israel there were other non-Jews or Gentiles  that inhabited Jerusalem. They were treated pretty much like Palestinians not well.,2024-04-26,5,Jerusalem,1783911424512725327
Zion was possessed by the devil {{URL}},2024-04-26,5,Jerusalem,1783911421782131015
{{USERNAME}} {{USERNAME}} Lea bereka 🙌🙌 brilliant idea to have an #EFFAdvert 🙌 Tune in to eTV at 19:37		Vote EFF,2024-04-26,5,Jerusalem,1783911349686260129
{{USERNAME}} {{USERNAME}} {{USERNAME}} Time to buy into $N2T now.,2024-04-26,5,Jerusalem,1783911310607986739
{{USERNAME}} {{USERNAME}} Without Zion yh I am,2024-04-26,5,Jerusalem,1783911287442858220
Shit looks terrible…this nigga Zion despicable {{URL}},2024-04-26,5,Jerusalem,1783912596133056676
{{USERNAME}} I just tuned in bec it's only 3 minutes left 🤌#EFFAdvert On eTV at 19:37	Vote EFF,2024-04-26,5,Jerusalem,1783912560997134556
"{{USERNAME}} {{USERNAME}} Thanks you for that. This is why the Arab invaders need to go. No one invited them to come to Jerusalem, they should have kept their conquest within their Arabia in the first place.",2024-04-26,5,Jerusalem,1783912539656523993
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783912538419134913
{{USERNAME}} I’ll be watching on eTv at 19:37	Vote EFF 	#EFFAdvert,2024-04-26,5,Jerusalem,1783912518819192973
-OG	-AD/Bron/Zion/Giannis	-Hartenstein AND/OR Mitch	-Isiah Stewart 	-Sims 		As my frontcourt next season {{URL}},2024-04-26,5,Jerusalem,1783912493162627281
Zion needs to be flogged and arrested.. cause how you a multi millionaire and you found this appealing ? Wtaf!? {{URL}},2024-04-26,5,Jerusalem,1783912487655522306
{{USERNAME}} Can’t wait to get drunk in the holy land 😂,2024-04-26,5,Jerusalem,1783912468659474870
{{USERNAME}} All roads lead On eTV at 19:37 it’s an Ad we can’t miss 		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783912454839246976
Senate Speaker delivers speech in Istanbul during Parliamentarians for Jerusalem conference {{URL}} #Petra #Jo,2024-04-26,5,Jerusalem,1783912436632002604
Can’t wait to go to the holy land to get drunk 😂 {{URL}},2024-04-26,5,Jerusalem,1783912371766837298
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783912365559312736
"{{USERNAME}} Winston Churchill, John major, Margaret thatcher, Tony Blair all privatised England to israelis 😁 	Jews rule England.  United Kingdom of zion. English cheer the leaders who sold their country to the israeli jews. Its a crazy world.",2024-04-26,5,Jerusalem,1783912325772103908
{{USERNAME}} {{USERNAME}} Can’t wait to watch on eTv at 19:37	Vote EFF 	#EFFAdvert,2024-04-26,5,Jerusalem,1783912325017137485
{{USERNAME}} {{USERNAME}} 4 mins before we see #EFFAdvert On eTV at 19:37		Vote EFF,2024-04-26,5,Jerusalem,1783912298832105492
"{{USERNAME}} {{USERNAME}} {{USERNAME}} Thanks for sharing, let get to work!",2024-04-26,5,Jerusalem,1783912296663892208
{{USERNAME}} {{USERNAME}} Just few more minutes to watch #EFFAdvert On eTV at 19:37	Vote EFF,2024-04-26,5,Jerusalem,1783912296625909914
"🇮🇱💌📲🛎️🎹{{URL}}	#IsRaElDefenseForces.il	#gQ4Speed445		#Atlantis, #Techno &amp; Progressive House	{{URL}}		Fabian Wolff	#Greifswald	#IsRaEl	#Ramallah	#Rafah	#Jerusalem	#TelAviv	#Calatayud	#DeadSea	{{URL}}	{{USERNAME}}	{{USERNAME}}	{{USERNAME}} {{URL}} {{URL}}",2024-04-26,5,Jerusalem,1783912289717895368
{{USERNAME}} We are watching 		On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783912284953157764
{{USERNAME}} I can’t wait On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783912281044042097
zion off the agenda until further notice {{URL}},2024-04-26,5,Jerusalem,1783912275641815461
{{USERNAME}} {{USERNAME}} Few minutes to go	#EFFAdvert	Vote EFF,2024-04-26,5,Jerusalem,1783912265378398672
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783912225268285555
{{USERNAME}} I never want to see john collins and zion on the same court,2024-04-26,5,Jerusalem,1783912223284297728
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783912207614455868
"{{USERNAME}} For sake of argument:		Aren't the Kingdom of God, and the new Jerusalem, two different things entirely?		One is a city, the other is the kingdom itself.		The kingdom of God is already here, within us.		The New Jerusalem comes after the New Heaven and New Earth is created.",2024-04-26,5,Jerusalem,1783912186181546057
{{USERNAME}} I'm new in Jerusalem! What's happened to Chebukati?,2024-04-26,5,Jerusalem,1783912162865369388
"{{USERNAME}} The only Jews allowed on campus are pro-assimilation Jews, Messianic Jews (Christians), and Haredi who are resentful because their fringe religious sects believe themselves to be Levites who they think are the ones meant to establish Jerusalem, but only after the apocalypse. {{URL}}",2024-04-26,5,Jerusalem,1783912125301199299
{{USERNAME}} Zion need to be flogged mercilessly cause wtf,2024-04-26,5,Jerusalem,1783912098902278605
"{{USERNAME}} Nah fuck Zion fat ass, we coulda had okc",2024-04-26,5,Jerusalem,1783912093688692793
{{USERNAME}} I'm here 🤌 #EFFAdvert On eTV at 19:37	Vote EFF,2024-04-26,5,Jerusalem,1783912092623351847
"{{USERNAME}} Happy Friday, Zion 🩷❤️🧡💛💚🩵💜💙",2024-04-26,5,Jerusalem,1783912052718715014
"{{USERNAME}} Pray for the peace of Jerusalem, Israel {{URL}}",2024-04-26,5,Jerusalem,1783912007126946288
{{USERNAME}} {{USERNAME}} I ask because I think it is possible to be a Zionist who supports a 2SS that involves the WB (including some sort of agreement on East Jerusalem) and Gaza.  But I don't think it's possible to be a Zionist who supports ceding all of Israel.,2024-04-26,5,Jerusalem,1783911951774449753
{{USERNAME}} {{USERNAME}} {{USERNAME}} it is happening	zion is finished.  zion king dead	{{URL}},2024-04-26,5,Jerusalem,1783911932358963647
"{{USERNAME}} Shabbat Shalom and Chag Pesach, Moshe!	Stay safe and have a blessed day!",2024-04-26,5,Jerusalem,1783913301660803297
{{USERNAME}} I can’t wait 		On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783913249928581523
Lmfao Zion a nasty nigga {{URL}},2024-04-26,5,Jerusalem,1783913244945477660
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783913190671196286
{{USERNAME}} I hate when people talk in absolutes about the draft		Your example and the example of every top lineman drafted being a future 10 time All-Pro		Everyone told me I shouldn’t be upset about the Zion Johnson pick cuz he was the next Zach Martin and a future 10 time All-Pro 😭,2024-04-26,5,Jerusalem,1783913173005045972
{{USERNAME}} You dont wanna miss this one guys 		On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783913153501262013
"{{USERNAME}} Zion steps are what you take, walking on the moon…..",2024-04-26,5,Jerusalem,1783913124787077410
{{USERNAME}} On eTV at 19:37	 #EFFAdvert is playing 🥳		Vote EFF,2024-04-26,5,Jerusalem,1783913105069629510
Nah! Zion was sick as fuck for dating her {{URL}},2024-04-26,5,Jerusalem,1783913057065840855
{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} But when we do find something we know it's a thousand times closer to the truth than what goat hearders made up 2000 years ago in Jerusalem.	Eventually the amount of evidence is so overwhelming that it's virtually impossible for another explanation to exist like with Evolution,2024-04-26,5,Jerusalem,1783913056617046459
"Historically the world has never had any problem or conflict with the Palestinians until the European sioniste came to the holy land, but the Jews have been persecuted and chased away from many countries since centuries. This gives you an idea about whom is the devil now {{URL}}",2024-04-26,5,Jerusalem,1783913039923666958
{{USERNAME}} {{USERNAME}} {{USERNAME}} Great stuff Zion Musk. 	So is this fkn free speech platform or not ?,2024-04-26,5,Jerusalem,1783913005790441602
{{USERNAME}} {{USERNAME}} Lena lea bereka 🙌🙌 tuning in to catch #EFFAdvert on eTV at 19:37	🔴 Vote EFF,2024-04-26,5,Jerusalem,1783912989466206299
Zion you sick fuck {{URL}},2024-04-26,5,Jerusalem,1783912961075191950
"{{USERNAME}} DeMar DeRozan lmao. Kawhi Leonard maybe, De’Aaron Fox, Kyrie, Zion",2024-04-26,5,Jerusalem,1783912954062098519
{{USERNAME}} 2mins before we see #EFFAdvert  On eTV at 19:37		Vote EFF,2024-04-26,5,Jerusalem,1783912928384626839
{{USERNAME}} Let’s all watch On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783912906515525921
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783912864559886651
{{USERNAME}} Vote EFF for change and watch #EFFAdvert On eTV at 19:37,2024-04-26,5,Jerusalem,1783912863872025033
The word of God will make your enemies tremble like it did for Jerusalem and Judah- Zechariah 12:2		The thing God wants us to do is depend on the word of God.		DEPEND ON GOD AND HE WILL TAKE CARE OF YOUR ENEMY.		God gave us commandments that the world must obey.		It’s the Law.,2024-04-26,5,Jerusalem,1783912858482614559
{{USERNAME}} 2 minutes to go ladies and gentlemen		On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783912846230794307
"Incredible Miracle Now In Jerusalem, Jesus And An Angel Appear On The St... {{URL}} via {{USERNAME}}",2024-04-26,5,Jerusalem,1783912824768762070
Zion really wasn’t used to getting bitches idc. For this to be the reason you was down bad is simply unacceptable {{URL}},2024-04-26,5,Jerusalem,1783912802383450445
{{USERNAME}} We are On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783912795135737977
{{USERNAME}} Do they still have the Freedom for Jonathan Pollard Square in Jerusalem?,2024-04-26,5,Jerusalem,1783912775330271399
{{USERNAME}} Present!! Few minutes to go for the airing of #EFFAdvert on eTV at 19:37	🔴 Vote EFF,2024-04-26,5,Jerusalem,1783912740345553083
{{USERNAME}} Jerusalem belongs the Christians,2024-04-26,5,Jerusalem,1783912739888333225
"{{USERNAME}} Itamar Ben-Gvir in minor car accident after visiting site of Ramle terror attack	By JERUSALEM POST STAFF, REUTERS  Published: APRIL 26, 2024 18:25	Updated: APRIL 26, 2024 19:42	￼",2024-04-26,5,Jerusalem,1783912721060106342
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783912713665536322
i have finally reached the promised land (500 followers),2024-04-26,5,Jerusalem,1783912701736923395
{{USERNAME}} Good afternoon 😊,2024-04-26,5,Jerusalem,1783912691603583358
{{USERNAME}} {{USERNAME}} We ready to tune in right 💃🏽 On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783912670644633909
{{USERNAME}} the subbed people staring at zion the whole time {{URL}},2024-04-26,5,Jerusalem,1783912644174307740
{{USERNAME}} Been counting down On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783912639602602126
{{USERNAME}} Wow I was so happy to see this advert On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783914050943844537
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783914042673008713
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783914038268739924
{{USERNAME}} Did we all tune in On eTV at 19:37 for #EFFAdvert?  		Vote EFF,2024-04-26,5,Jerusalem,1783914034875506689
Protesting genocide is a huge Jewish Global Conspiracy. I think it's protocol #7 in the Protocols of the Elders of Zion. Right. Stfu with this. {{URL}},2024-04-26,5,Jerusalem,1783913997164491176
{{USERNAME}} I’m currently 		On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783913985345032344
{{USERNAME}} how shit is your damage output to not be able to hurt chopper? weak ass elders should of stayed in the holy land {{URL}},2024-04-26,5,Jerusalem,1783913919561507047
Yall lucky Wade had no knees &amp; zion can't stay healthy ... idk why all my favorite players have 🐐 potential but can't stay healthy for shit ... it's depressing 🤣,2024-04-26,5,Jerusalem,1783913887252861434
"{{USERNAME}} Good question, Hallow does a great job at this. Personally, I like to do the Holy Land Rosary with Fr.Pacwa. Been doing it since I was a kid, its quite soothing and he does a quick piece about each mystery. 		Love your commitment to Marian devotion.	{{URL}}",2024-04-26,5,Jerusalem,1783913851924127897
"{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} Heartwarming, just like crossing the Red Sea which was difficult for the people of Israel until they reached the promised land, the path of the supporters and ours will not be easy either, but united with the goal of ending the terror. 💙🇮🇱🇺🇸",2024-04-26,5,Jerusalem,1783913850259067155
"{{USERNAME}} Christians are confusing loving the holy land with loving Israel. The holy land was there even before 1948. If they really love it, then they should free it from Zionist oppression which is oppressing Muslims and Christians alike",2024-04-26,5,Jerusalem,1783913823646232911
"{{USERNAME}} {{USERNAME}} Israel will never own land, it is Israel, a murderer and invader with vain dreams. Jerusalem belongs to the Palestinians and will remain so. The murderer Netanyahu, the butcher of Gaza, will be held accountable.",2024-04-26,5,Jerusalem,1783913747758686715
{{USERNAME}} But Jesus told the disciples not to go to gentiles (Matthew 10:5-6) soooo once again this was a Jewish church in Jerusalem (Acts 8:1). What you continue not to understand is that Jesus ministry was to JEWS ONLY. Gentiles had no plan of salvation yet (Eph 2:11-13).,2024-04-26,5,Jerusalem,1783913744185061711
"{{USERNAME}} {{USERNAME}} Agree, we should draft JPJ and I also think we should move Pipkins to guard (tbh I think he’d play better there). Giving us Slater, Zion, JPJ, Pipkins, Alt. Maybe trade up to get another 3rd and get a CB and DT in the 3rd. Sign a WR in FA (OBJ/MT13) on a cheap 1 yr prove it deal",2024-04-26,5,Jerusalem,1783913741500690474
Zion is a sick nigga. {{URL}},2024-04-26,5,Jerusalem,1783913719291904256
"I just entered to win the Canik TTI Combat, Ermox M4 Shotgun &amp; IWI Zion-15 SPR Rifle from {{USERNAME}}! Valued At $4,000! {{USERNAME}} #CanikTTI #CanikTTICombat #TTICombat {{USERNAME}} {{USERNAME}} #Ermox  #gungiveaway #winagun #dreampistol Enter Here - {{URL}}",2024-04-26,5,Jerusalem,1783913714074198509
{{USERNAME}} Yey did you see that 🔥		On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783913694079979665
{{USERNAME}} There are also no posts disproving The Protocols of the Elders of Zion.		One does not digmify Jew-hating lies which are devoid of objective truth by attempting to challenge them.  You just accept that the person repeating the lies is brainwashed and you pray for their soul.,2024-04-26,5,Jerusalem,1783913683095265513
{{USERNAME}} I support the future crusade into Jerusalem. 		I won't apologize.,2024-04-26,5,Jerusalem,1783913676053090468
{{USERNAME}} {{USERNAME}} Lol that's just a way to hide your nazism. Calling it zionism. We know. You support a people who wanted jew dead for generations. There is no zion. Only jew and nazi. You are 100% a nazi. We see you. We see you all.,2024-04-26,5,Jerusalem,1783913649054036318
{{USERNAME}} Jews have hated it since the Romans sacked Jerusalem and destroyed the second temple. They see western civilization as the continued manifestation of Rome acting against their interests and at times turning homicidal.,2024-04-26,5,Jerusalem,1783913643639509329
{{USERNAME}} It’s time finally On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783913591286181891
{{USERNAME}} {{USERNAME}} Zion Zaccin,2024-04-26,5,Jerusalem,1783913580741513387
{{USERNAME}} I‘m trying but just hasn’t happened !!,2024-04-26,5,Jerusalem,1783913549019963434
"{{USERNAME}} {{USERNAME}} Let’s say, they didn’t stay in Jerusalem. They still only minister to the CIRCUMCISION. 		Galatians 2:9 (KJV) And when James, Cephas, and John, who seemed to be pillars, perceived the grace that was given unto me, they gave to me and Barnabas the right hands of fellowship; that… {{URL}}",2024-04-26,5,Jerusalem,1783913494158496073
"Jill doesn't get to pick the location of the home of the Jews. God gave the promised land of Israel to them in antiquity, and they have maintained a presence there ever since, though many were dispersed, many have returned.  #GodDecides #ChristiansForIsrael {{URL}}",2024-04-26,5,Jerusalem,1783913446955950465
{{USERNAME}} I'm with you		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783913440957911491
{{USERNAME}} {{USERNAME}} The time is now 		On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783913410096181752
{{USERNAME}} There we are On eTV at 19:37		#EFFAdvert 		Vote EFF,2024-04-26,5,Jerusalem,1783913393314730389
{{USERNAME}} Zion has been bad but Slater's issues were injury related last year and I don't think that switching sides is a very big deal. {{URL}},2024-04-26,5,Jerusalem,1783913379159282141
{{USERNAME}} Jerusalem Palestine now and always had been Palestine	🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,2024-04-26,5,Jerusalem,1783913343759081674
"{{USERNAME}} {{USERNAME}} {{USERNAME}} Sure why not, afterall a Russian fabrication from over 100 years ago is being recycled in Arabic (Protocols of the elder of Zion).",2024-04-27,5,Jerusalem,1784364617898107296
{{USERNAME}} At least he’s out there fighting and not being reevaluated in 2 weeks every time at this point in the season. But we’ll continue to wait for Zion to “feel” like Zion again and again and again,2024-04-27,5,Jerusalem,1784364583848706559
